class,canonical,status,oc_names,swift_names,oc_support_names,oc_files,swift_files,oc_support_files
UITableViewCell,textlabeltextcolor,support_only,,,byTextLabelTextCor,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UITableViewCell/UITableViewCell+UITableViewCellProtocol/UITableViewCell+UITableViewCellProtocoll.m:148
UITableViewCell,textlabelwidth,support_only,,,byTextLabelWidth,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UITableViewCell/UITableViewCell+UITableViewCellProtocol/UITableViewCell+UITableViewCellProtocoll.m:274
UITableViewCell,titlecolor,swift_only,,byTitleCor,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITableViewCell/UITableViewCell+DSL.swift:312,
UITableViewCell,titlefont,swift_only,,byTitleFont,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITableViewCell/UITableViewCell+DSL.swift:287,
UITableViewCell,userinteractionenabledwhiledragging,aligned,byUserInteractionEnabledWhileDragging,byUserInteractionEnabledWhileDragging,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITableViewCell+DSLs/UITableViewCell+DSL/UITableViewCell+DSL.h:65; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITableViewCell+DSLs/UITableViewCell+DSL/UITableViewCell+DSL.m:296,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITableViewCell/UITableViewCell+DSL.swift:128,
UITableViewCell,willtransitiontostate,oc_only,byWillTransitionToState,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITableViewCell+DSLs/UITableViewCell+DSL/UITableViewCell+DSL.h:61; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITableViewCell+DSLs/UITableViewCell+DSL/UITableViewCell+DSL.m:268,,
UITableViewHeaderFooterView,section,support_only,,,bySection,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/UITableViewHeaderFooterView/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol.m:21; JobsByPods/JobsByOCPods@Pods/Core/UIKit/UITableViewHeaderFooterView/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol.m:21
UITableViewHeaderFooterView,style,support_only,,,byStyle,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/UITableViewHeaderFooterView/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol.m:30; JobsByPods/JobsByOCPods@Pods/Core/UIKit/UITableViewHeaderFooterView/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol.m:30
UITableViewHeaderFooterView,tableview,support_only,,,byTableView,,,JobsByPods/JobsBaseUI@Pods/Support/UIKit/UITableViewHeaderFooterView/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol.m:39; JobsByPods/JobsByOCPods@Pods/Core/UIKit/UITableViewHeaderFooterView/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol/UITableViewHeaderFooterView+BaseTableViewHeaderFooterViewProtocol.m:39
UITapGestureRecognizer,numberoftapsrequired,oc_only,byNumberOfTapsRequired,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITapGestureRecognizer+DSLs/UITapGestureRecognizer+DSL/UITapGestureRecognizer+DSL.h:13; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITapGestureRecognizer+DSLs/UITapGestureRecognizer+DSL/UITapGestureRecognizer+DSL.m:8,,
UITapGestureRecognizer,numberoftouchesrequired,oc_only,byNumberOfTouchesRequired,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITapGestureRecognizer+DSLs/UITapGestureRecognizer+DSL/UITapGestureRecognizer+DSL.h:14; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITapGestureRecognizer+DSLs/UITapGestureRecognizer+DSL/UITapGestureRecognizer+DSL.m:17,,
UITapGestureRecognizer,taps,swift_only,,byTaps,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIGestureRecognizer/UIGestureRecognizer+DSL.swift:116,
UITapGestureRecognizer,touches,swift_only,,byTouches,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIGestureRecognizer/UIGestureRecognizer+DSL.swift:122,
UITextField,adjustsfontsizetofitwidth,aligned,byAdjustsFontSizeToFitWidth,byAdjustsFontSizeToFitWidth,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:44; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:135,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:100; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:344,
UITextField,allowedwritingtoolsresultoptions,swift_only,,byAllowedWritingToolsResultOptions,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:197; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:438,
UITextField,allowseditingtextattributes,aligned,byAllowsEditingTextAttributes,byAllowsEditingTextAttributes,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:46; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:153,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:227; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:466,
UITextField,attributedplaceholder,aligned,byAttributedPlaceholder,byAttributedPlaceholder,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:41; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:116,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:315; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:70,
UITextField,attributedtext,aligned,byAttributedText,byAttributedText,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:31; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:21,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:309; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:64,
UITextField,autocapitalizationtype,swift_only,,byAutocapitalizationType,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:142; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:384,
UITextField,autocorrectiontype,swift_only,,byAutocorrectionType,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:148; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:390,
UITextField,background,aligned,byBackground,byBackground,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:50; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:183,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:321; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:76,
UITextField,beginediting,swift_only,,byBeginEditing,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UITextField/UITextField+监听.swift:45,
UITextField,borderstyle,aligned,byBorderStyle,byBorderStyle,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:35; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:58,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:303; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:57,
UITextField,clearbuttonmode,aligned,byClearButtonMode,byClearButtonMode,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:53; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:201,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:215; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:454,
UITextField,clearsonbeginediting,aligned,byClearsOnBeginEditing,byClearsOnBeginEditing,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:43; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:126,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:332; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:88,
UITextField,clearsoninsertion,aligned,byClearsOnInsertion,byClearsOnInsertion,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:48; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:173,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:338; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:94,
UITextField,defaulttextattributes,aligned,byDefaultTextAttributes,byDefaultTextAttributes,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:36; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:67,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:221; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:460,
UITextField,delegate,aligned,byDelegate,byDelegate,byDelegate,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:63; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:265,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:251; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:489,JobsByPods/JobsBaseUI@Pods/Support/UIKit/UITextField/UITextField+Extra/UITextField+Extra.h:67; JobsByPods/JobsBaseUI@Pods/Support/UIKit/UITextField/UITextField+Extra/UITextField+Extra.m:22
UITextField,disabledbackground,aligned,byDisabledBackground,byDisabledBackground,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:51; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:192,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:327; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:82,
UITextField,dynamictextstyle,swift_only,,byDynamicTextStyle,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:257; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:495,
UITextField,enablesreturnkeyautomatically,swift_only,,byEnablesReturnKeyAutomatically,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:136; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:379,
UITextField,endediting,swift_only,,byEndEditing,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UITextField/UITextField+监听.swift:57,
UITextField,font,aligned,byFont,byFont,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:33; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:40,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:291; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:45,
UITextField,inlinepredictiontype,swift_only,,byInlinePredictionType,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:178; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:420,
UITextField,inputaccessoryview,aligned,byInputAccessoryView,byInputAccessoryView,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:61; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:256,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:245; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:484,
UITextField,inputview,aligned,byInputView,byInputView,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:60; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:247,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:239; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:478,
UITextField,keyboardappearance,aligned,byKeyboardAppearance,byKeyboardAppearance,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:65; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:274,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:124; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:367,
UITextField,keyboardtype,aligned,byKeyboardType,byKeyboardType,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:66; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:283,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:118; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:361,
UITextField,leftpadding,swift_only,,byLeftPadding,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:593,
UITextField,leftview,aligned,byLeftView,byLeftView,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:55; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:210,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:505,
UITextField,leftviewmode,aligned,byLeftViewMode,byLeftViewMode,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:56; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:219,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:21; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:267,
UITextField,leftviewoffsetx,oc_only,byLeftViewOffsetX,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:71; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:319,,
UITextField,makesignals1,support_only,,,makeSignals1,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UITextField/JobsTextFieldExtra.h:33
UITextField,makesignals2,support_only,,,makeSignals2,,,JobsByPods/JobsByOCPods@Pods/Core/UIKit/UITextField/JobsTextFieldExtra.h:43
UITextField,mathexpressioncompletiontype,swift_only,,byMathExpressionCompletionType,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:185; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:426,
UITextField,minimumfontsize,aligned,byMinimumFontSize,byMinimumFontSize,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:45; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:144,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:106; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:350,
UITextField,onreturn,swift_only,,onReturn,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:520,
UITextField,onshouldclear,swift_only,,onShouldClear,,,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UITextField/UITextField+监听.swift:117,
UITextField,passwordrules,swift_only,,byPasswordRules,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:209; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:449,
UITextField,placeholder,aligned,byPlaceholder,byPlaceholder,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:38; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:77,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UITextField/UITextField+Placeholder.swift:23,
UITextField,placeholderalignment,oc_only,byPlaceHolderAlignment,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:70; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:310,,
UITextField,placeholdercolor,aligned,byPlaceholderColor,byPlaceholderColor,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:39; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:86,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UITextField/UITextField+Placeholder.swift:43,
UITextField,placeholderfont,aligned,byPlaceholderFont,byPlaceholderFont,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:40; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:101,JobsByPods/JobsByUIKit@Pods/iOS.SDK/UITextField/UITextField+Placeholder.swift:52,
UITextField,returnkeytype,aligned,byReturnKeyType,byReturnKeyType,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:67; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:292,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:130; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:373,
UITextField,rightview,aligned,byRightView,byRightView,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:57; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:229,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:512,
UITextField,rightviewmode,aligned,byRightViewMode,byRightViewMode,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:58; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:238,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:27; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:273,
UITextField,rightviewoffsetx,oc_only,byRightViewOffsetX,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:72; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:328,,
UITextField,securetextentry,aligned,bySecureTextEntry,bySecureTextEntry,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:69; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:301,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:112; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:356,
UITextField,smartdashestype,swift_only,,bySmartDashesType,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:166; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:408,
UITextField,smartinsertdeletetype,swift_only,,bySmartInsertDeleteType,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:172; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:414,
UITextField,smartquotestype,swift_only,,bySmartQuotesType,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:160; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:402,
UITextField,spellcheckingtype,swift_only,,bySpellCheckingType,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:154; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:396,
UITextField,text,aligned,byText,byText,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:30; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:12,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:279; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:33,
UITextField,textalignment,aligned,byTextAlignment,byTextAlignment,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:34; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:49,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:297; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:51,
UITextField,textcolor,aligned,byTextCor,byTextColor,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:32; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:31,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:285; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:39,
UITextField,textcontenttype,swift_only,,byTextContentType,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:203; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:443,
UITextField,typingattributes,aligned,byTypingAttributes,byTypingAttributes,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.h:47; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextField+DSLs/UITextField+DSL/UITextField+DSL.m:163,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:233; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:472,
UITextField,writingtoolsbehavior,swift_only,,byWritingToolsBehavior,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:191; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextField/UITextField+DSL.swift:432,
UITextView,allowedwritingtoolsresultoptions,aligned,byAllowedWritingToolsResultOptions,byAllowedWritingToolsResultOptions,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextView+DSLs/UITextView+DSL/UITextView+DSL.h:64; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextView+DSLs/UITextView+DSL/UITextView+DSL.m:299,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextView/UITextView+DSL.swift:151; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextView/UITextView+DSL.swift:320,
UITextView,allowseditingtextattributes,aligned,byAllowsEditingTextAttributes,byAllowsEditingTextAttributes,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextView+DSLs/UITextView+DSL/UITextView+DSL.h:45; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UITextView+DSLs/UITextView+DSL/UITextView+DSL.m:139,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextView/UITextView+DSL.swift:242; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UITextView/UITextView+DSL.swift:74,
