class,api_kind,api_name,selector_arity,expected_dsl,canonical,readonly,class_member,sdk_file,sdk_line,declaration,coverage_status,recommended_action,oc_names,swift_names,oc_support_names,oc_files,swift_files,oc_support_files
UIView,property,layerClass,,byLayerClass,layerclass,YES,YES,System/Library/Frameworks/UIKit.framework/Headers/UIView.h,150,"@property(class, nonatomic, readonly) Class layerClass;",missing_both,review_readonly_terminal_or_skip,,,,,,
UIView,property,userInteractionEnabled,,byUserInteractionEnabled,userinteractionenabled,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIView.h,156,"@property(nonatomic,getter=isUserInteractionEnabled) BOOL userInteractionEnabled;",covered_both,ok,byUserInteractionEnabled,byUserInteractionEnabled,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIView+DSLs/UIView+DSL/UIView+DSL.h:176; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIView+DSLs/UIView+DSL/UIView+DSL.m:107,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIView/UIView+DSL.swift:208; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIView/UIView+DSL.swift:400,
UIButton,instance_method,imageForState,1,byImageForState,imageforstate,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,125,- (nullable UIImage *)imageForState:(UIControlState)state;,missing_both,review_terminal_query,,,,,,
UIButton,instance_method,backgroundImageForState,1,byBackgroundImageForState,backgroundimageforstate,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,126,- (nullable UIImage *)backgroundImageForState:(UIControlState)state;,missing_both,review_terminal_query,,,,,,
UIButton,instance_method,preferredSymbolConfigurationForImageInState,1,byPreferredSymbolConfigurationForImageInState,preferredsymbolconfigurationforimageinstate,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,127,"- (nullable UIImageSymbolConfiguration *)preferredSymbolConfigurationForImageInState:(UIControlState)state API_AVAILABLE(ios(13.0), tvos(13.0)) API_UNAVAILABLE(watchos);",missing_both,review_terminal_query,,,,,,
UIButton,instance_method,attributedTitleForState,1,byAttributedTitleForState,attributedtitleforstate,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,128,- (nullable NSAttributedString *)attributedTitleForState:(UIControlState)state API_AVAILABLE(ios(6.0));,missing_both,review_terminal_query,,,,,,
UIButton,property,currentTitle,,byCurrentTitle,currenttitle,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,134,"@property(nullable, nonatomic,readonly,strong) NSString *currentTitle;",missing_both,review_readonly_terminal_or_skip,,,,,,
UIButton,property,currentTitleColor,,byCurrentTitleColor,currenttitlecolor,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,135,"@property(nonatomic,readonly,strong) UIColor *currentTitleColor;",missing_both,review_readonly_terminal_or_skip,,,,,,
UIButton,property,currentTitleShadowColor,,byCurrentTitleShadowColor,currenttitleshadowcolor,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,136,"@property(nullable, nonatomic,readonly,strong) UIColor *currentTitleShadowColor;",missing_both,review_readonly_terminal_or_skip,,,,,,
UIButton,property,currentImage,,byCurrentImage,currentimage,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,137,"@property(nullable, nonatomic,readonly,strong) UIImage *currentImage;",missing_both,review_readonly_terminal_or_skip,,,,,,
UIButton,property,currentBackgroundImage,,byCurrentBackgroundImage,currentbackgroundimage,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,138,"@property(nullable, nonatomic,readonly,strong) UIImage *currentBackgroundImage;",missing_both,review_readonly_terminal_or_skip,,,,,,
UIButton,property,currentPreferredSymbolConfiguration,,byCurrentPreferredSymbolConfiguration,currentpreferredsymbolconfiguration,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,139,"@property(nullable, nonatomic,readonly,strong) UIImageSymbolConfiguration *currentPreferredSymbolConfiguration API_AVAILABLE(ios(13.0), tvos(13.0)) API_UNAVAILABLE(watchos);",missing_both,review_readonly_terminal_or_skip,,,,,,
UIButton,property,currentAttributedTitle,,byCurrentAttributedTitle,currentattributedtitle,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,140,"@property(nullable, nonatomic,readonly,strong) NSAttributedString *currentAttributedTitle API_AVAILABLE(ios(6.0));",missing_both,review_readonly_terminal_or_skip,,,,,,
UIButton,property,titleLabel,,byTitleLabel,titlelabel,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,143,"@property(nullable, nonatomic,readonly,strong) UILabel *titleLabel API_AVAILABLE(ios(3.0));",missing_swift,review_readonly_terminal_or_skip,byTitleLabel,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:68; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:195,,
UIButton,property,imageView,,byImageView,imageview,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,144,"@property(nullable, nonatomic,readonly,strong) UIImageView *imageView API_AVAILABLE(ios(3.0));",missing_swift,review_readonly_terminal_or_skip,byImageView,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:72; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:221,,
UIButton,property,subtitleLabel,,bySubtitleLabel,subtitlelabel,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,146,"@property(nonatomic, readonly, strong, nullable) UILabel *subtitleLabel API_AVAILABLE(ios(15.0), tvos(15.0)) API_UNAVAILABLE(watchos);",missing_swift,review_readonly_terminal_or_skip,bySubtitleLabel,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:70; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:204,,
UIButton,property,font,,byFont,font,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,152,"@property(nonatomic,strong) UIFont *font API_DEPRECATED(""Specify an attributed title with a custom font"", ios(2.0, 3.0)) API_UNAVAILABLE(tvos) API_UNAVAILABLE(visionos, watchos);",missing_both,add_both_if_chainable,,,,,,
UIButton,property,lineBreakMode,,byLineBreakMode,linebreakmode,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,153,"@property(nonatomic) NSLineBreakMode lineBreakMode API_DEPRECATED(""Specify an attributed title with a customized paragraph style"", ios(2.0, 3.0)) API_UNAVAILABLE(tvos) API_UNAVAILABLE(visionos, watchos);",covered_both,ok,byLineBreakMode,byLineBreakMode,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:76; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:242,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:237; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:60,
UIButton,property,titleShadowOffset,,byTitleShadowOffset,titleshadowoffset,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,154,"@property(nonatomic) CGSize titleShadowOffset API_DEPRECATED(""Specify an attributed title with a customized shadow style"", ios(2.0, 3.0)) API_UNAVAILABLE(tvos) API_UNAVAILABLE(visionos, watchos);",missing_swift,add_swift_dsl,byTitleShadowOffset,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:78; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:258,,
UIButton,property,contentEdgeInsets,,byContentEdgeInsets,contentedgeinsets,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,157,"@property(nonatomic) UIEdgeInsets contentEdgeInsets API_DEPRECATED(""This property is ignored when using UIButtonConfiguration"", ios(2.0,15.0), tvos(2.0,15.0), visionos(1.0, 1.0)) UI_APPEARANCE_SELECTOR API_UNAVAILABLE(watchos);",covered_both,ok,byContentEdgeInsets,byContentEdgeInsets,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:80; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:267,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:265; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:87,
UIButton,property,titleEdgeInsets,,byTitleEdgeInsets,titleedgeinsets,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,158,"@property(nonatomic) UIEdgeInsets titleEdgeInsets API_DEPRECATED(""This property is ignored when using UIButtonConfiguration"", ios(2.0, 15.0), tvos(2.0, 15.0), visionos(1.0, 1.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byTitleEdgeInsets,byTitleEdgeInsets,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:82; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:276,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:114; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:293,
UIButton,property,imageEdgeInsets,,byImageEdgeInsets,imageedgeinsets,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,159,"@property(nonatomic) UIEdgeInsets imageEdgeInsets API_DEPRECATED(""This property is ignored when using UIButtonConfiguration"", ios(2.0, 15.0), tvos(2.0, 15.0), visionos(1.0, 1.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byImageEdgeInsets,byImageEdgeInsets,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:84; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:285,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:104; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:282,
UIButton,property,reversesTitleShadowWhenHighlighted,,byReversesTitleShadowWhenHighlighted,reversestitleshadowwhenhighlighted,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,162,"@property(nonatomic) BOOL reversesTitleShadowWhenHighlighted API_DEPRECATED(""This property is ignored when using UIButtonConfiguration, you may customize to replicate this behavior via a configurationUpdateHandler"", ios(2.0, 15.0), tvos(2.0, 15.0), visionos(1.0, 1.0)) API_UNAVAILABLE(watchos);",missing_swift,add_swift_dsl,byReversesTitleShadowWhenHighlighted,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:86; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:294,,
UIButton,property,adjustsImageWhenHighlighted,,byAdjustsImageWhenHighlighted,adjustsimagewhenhighlighted,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,163,"@property(nonatomic) BOOL adjustsImageWhenHighlighted API_DEPRECATED(""This property is ignored when using UIButtonConfiguration, you may customize to replicate this behavior via a configurationUpdateHandler"", ios(2.0, 15.0), tvos(2.0, 15.0), visionos(1.0, 1.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byAdjustsImageWhenHighlighted,byAdjustsImageWhenHighlighted,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:88; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:303,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:219; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:42,
UIButton,property,adjustsImageWhenDisabled,,byAdjustsImageWhenDisabled,adjustsimagewhendisabled,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,164,"@property(nonatomic) BOOL adjustsImageWhenDisabled API_DEPRECATED(""This property is ignored when using UIButtonConfiguration, you may customize to replicate this behavior via a configurationUpdateHandler"", ios(2.0, 15.0), tvos(2.0, 15.0), visionos(1.0, 1.0)) API_UNAVAILABLE(watchos);",missing_swift,add_swift_dsl,byAdjustsImageWhenDisabled,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:90; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:312,,
UIButton,property,showsTouchWhenHighlighted,,byShowsTouchWhenHighlighted,showstouchwhenhighlighted,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,167,"@property(nonatomic) BOOL showsTouchWhenHighlighted API_DEPRECATED(""This property is ignored when using UIButtonConfiguration"", ios(2.0, 15.0), visionos(1.0, 1.0)) API_UNAVAILABLE(tvos) API_UNAVAILABLE(watchos);",covered_both,ok,byShowsTouchWhenHighlighted,byShowsTouchWhenHighlighted,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:92; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:321,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:225; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:48,
UIButton,instance_method,backgroundRectForBounds,1,byBackgroundRectForBounds,backgroundrectforbounds,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,171,"- (CGRect)backgroundRectForBounds:(CGRect)bounds API_DEPRECATED(""Override layoutSubviews, call super, and position views as you desire."", ios(2.0, 15.0), tvos(2.0, 15.0), visionos(1.0, 1.0)) API_UNAVAILABLE(watchos);",missing_both,review_terminal_query,,,,,,
UIButton,instance_method,contentRectForBounds,1,byContentRectForBounds,contentrectforbounds,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,172,"- (CGRect)contentRectForBounds:(CGRect)bounds API_DEPRECATED(""Override layoutSubviews, call super, and position views as you desire."", ios(2.0, 15.0), tvos(2.0, 15.0), visionos(1.0, 1.0)) API_UNAVAILABLE(watchos);",missing_both,review_terminal_query,,,,,,
UIButton,instance_method,titleRectForContentRect,1,byTitleRectForContentRect,titlerectforcontentrect,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,173,"- (CGRect)titleRectForContentRect:(CGRect)contentRect API_DEPRECATED(""Override layoutSubviews, call super, and position views as you desire."", ios(2.0, 15.0), tvos(2.0, 15.0), visionos(1.0, 1.0)) API_UNAVAILABLE(watchos);",missing_both,review_terminal_query,,,,,,
UIButton,instance_method,imageRectForContentRect,1,byImageRectForContentRect,imagerectforcontentrect,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,174,"- (CGRect)imageRectForContentRect:(CGRect)contentRect API_DEPRECATED(""Override layoutSubviews, call super, and position views as you desire."", ios(2.0, 15.0), tvos(2.0, 15.0), visionos(1.0, 1.0)) API_UNAVAILABLE(watchos);",missing_both,review_terminal_query,,,,,,
UISearchBar,property,barStyle,,byBarStyle,barstyle,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,50,@property(nonatomic) UIBarStyle barStyle API_UNAVAILABLE(tvos);,covered_both,ok,byBarStyle,byBarStyle,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:36,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:40,
UISearchBar,property,delegate,,byDelegate,delegate,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,51,"@property(nullable,nonatomic,weak) id<UISearchBarDelegate> delegate;",covered_both,ok,byDelegate,byDelegate,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:34,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:16,
UISearchBar,property,text,,byText,text,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,52,"@property(nullable,nonatomic,copy) NSString *text;",covered_both,ok,byText,byText,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:30,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:22; JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:28,
UISearchBar,property,prompt,,byPrompt,prompt,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,53,"@property(nullable,nonatomic,copy) NSString *prompt;",covered_both,ok,byPrompt,byPrompt,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:31,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:28,
UISearchBar,property,placeholder,,byPlaceholder,placeholder,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,54,"@property(nullable,nonatomic,copy) NSString *placeholder;",covered_both,ok,byPlaceholder,byPlaceholder,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:32,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:22; JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:34,
UISearchBar,property,showsBookmarkButton,,byShowsBookmarkButton,showsbookmarkbutton,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,55,@property(nonatomic) BOOL showsBookmarkButton API_UNAVAILABLE(tvos);,covered_both,ok,byShowsBookmarkButton,byShowsBookmarkButton,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:42,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:76,
UISearchBar,property,searchTextField,,bySearchTextField,searchtextfield,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,56,"@property(nonatomic,readonly) UISearchTextField *searchTextField API_AVAILABLE(ios(13.0)) API_UNAVAILABLE(tvos,watchos);",missing_both,review_readonly_terminal_or_skip,,,,,,
UISearchBar,property,showsCancelButton,,byShowsCancelButton,showscancelbutton,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,59,@property(nonatomic) BOOL showsCancelButton API_UNAVAILABLE(tvos);,covered_both,ok,byShowsCancelButton,byShowsCancelButton,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:43,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:40; JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:70,
UISearchBar,property,showsSearchResultsButton,,byShowsSearchResultsButton,showssearchresultsbutton,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,61,@property(nonatomic) BOOL showsSearchResultsButton API_AVAILABLE(ios(3.2)) API_UNAVAILABLE(tvos);,covered_both,ok,byShowsSearchResultsButton,byShowsSearchResultsButton,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:44,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:82,
UISearchBar,property,searchResultsButtonSelected,,bySearchResultsButtonSelected,searchresultsbuttonselected,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,62,"@property(nonatomic, getter=isSearchResultsButtonSelected) BOOL searchResultsButtonSelected API_AVAILABLE(ios(3.2)) API_UNAVAILABLE(tvos);",covered_both,ok,bySearchResultsButtonSelected,bySearchResultsButtonSelected,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:45,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:88,
UISearchBar,property,inputAssistantItem,,byInputAssistantItem,inputassistantitem,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,68,"@property (nonatomic, readonly, strong) UITextInputAssistantItem *inputAssistantItem API_AVAILABLE(ios(9.0), visionos(2.0)) API_UNAVAILABLE(tvos) API_UNAVAILABLE(watchos);",missing_both,review_readonly_terminal_or_skip,,,,,,
UISearchBar,property,tintColor,,byTintColor,tintcolor,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,71,"@property(null_resettable, nonatomic,strong) UIColor *tintColor;",covered_both,ok,byTintColor,byTintColor,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:39,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:58,
UISearchBar,property,barTintColor,,byBarTintColor,bartintcolor,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,72,"@property(nullable, nonatomic,strong) UIColor *barTintColor API_AVAILABLE(ios(7.0)) UI_APPEARANCE_SELECTOR;",covered_both,ok,byBarTintColor,byBarTintColor,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:40,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:34; JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:64,
UISearchBar,property,searchBarStyle,,bySearchBarStyle,searchbarstyle,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,74,@property (nonatomic) UISearchBarStyle searchBarStyle API_AVAILABLE(ios(7.0));,covered_both,ok,bySearchBarStyle,bySearchBarStyle,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:37,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:46,
UISearchBar,property,translucent,,byTranslucent,translucent,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,77,"@property(nonatomic,assign,getter=isTranslucent) BOOL translucent API_AVAILABLE(ios(3.0));",covered_both,ok,byTranslucent,byTranslucent,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:38,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:52,
UISearchBar,property,scopeButtonTitles,,byScopeButtonTitles,scopebuttontitles,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,79,"@property(nullable, nonatomic,copy) NSArray<NSString *> *scopeButtonTitles API_AVAILABLE(ios(3.0));",covered_both,ok,byScopeButtonTitles,byScopeButtonTitles,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:47,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:94,
UISearchBar,property,selectedScopeButtonIndex,,bySelectedScopeButtonIndex,selectedscopebuttonindex,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,80,@property(nonatomic) NSInteger selectedScopeButtonIndex API_AVAILABLE(ios(3.0));,covered_both,ok,bySelectedScopeButtonIndex,bySelectedScopeButtonIndex,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:48,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:100,
UISearchBar,property,showsScopeBar,,byShowsScopeBar,showsscopebar,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,83,@property(nonatomic) BOOL showsScopeBar API_AVAILABLE(ios(3.0));,covered_both,ok,byShowsScopeBar,byShowsScopeBar,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:49,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:106,
UISearchBar,property,inputAccessoryView,,byInputAccessoryView,inputaccessoryview,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,87,"@property (nullable, nonatomic, readwrite, strong) UIView *inputAccessoryView API_UNAVAILABLE(visionos);",covered_both,ok,byInputAccessoryView,byInputAccessoryView,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:51,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:112,
UISearchBar,property,enabled,,byEnabled,enabled,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,92,"@property (nonatomic, getter=isEnabled) BOOL enabled API_AVAILABLE(ios(16.4), tvos(16.4)) API_UNAVAILABLE(watchos);",covered_both,ok,byEnabled,byEnabled,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:52,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:119,
UISearchBar,property,backgroundImage,,byBackgroundImage,backgroundimage,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,95,"@property(nullable, nonatomic,strong) UIImage *backgroundImage API_AVAILABLE(ios(5.0)) UI_APPEARANCE_SELECTOR;",covered_both,ok,byBackgroundImage,byBackgroundImage,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:54,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:125,
UISearchBar,property,scopeBarBackgroundImage,,byScopeBarBackgroundImage,scopebarbackgroundimage,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,96,"@property(nullable, nonatomic,strong) UIImage *scopeBarBackgroundImage API_AVAILABLE(ios(5.0)) UI_APPEARANCE_SELECTOR;",covered_both,ok,byScopeBarBackgroundImage,byScopeBarBackgroundImage,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UISearchBar+DSLs/UISearchBar+DSL/UISearchBar+DSL.h:55,JobsByPods/JobsByUIKit@Pods/iOS.SDK/Others@SDK/UISearchBar.swift:131,
UISearchBar,instance_method,searchFieldBackgroundImageForState,1,bySearchFieldBackgroundImageForState,searchfieldbackgroundimageforstate,,NO,System/Library/Frameworks/UIKit.framework/Headers/UISearchBar.h,106,- (nullable UIImage *)searchFieldBackgroundImageForState:(UIControlState)state API_AVAILABLE(ios(5.0)) UI_APPEARANCE_SELECTOR;,missing_both,review_terminal_query,,,,,,
